country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Albania,ALB,2021-02-17,1701.0,1090.0,611.0,,72.0,0.06,0.04,0.02,25.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-18,3049.0,2438.0,611.0,1348.0,254.0,0.11,0.08,0.02,88.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-19,4177.0,,,1128.0,405.0,0.15,,,141.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-20,,,,,516.0,,,,179.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-21,,,,,627.0,,,,218.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-22,6728.0,6073.0,655.0,,739.0,0.23,0.21,0.02,257.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-23,,,,,891.0,,,,310.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-24,,,,,1043.0,,,,362.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-25,10135.0,,,,1012.0,0.35,,,352.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-26,,,,,1000.0,,,,347.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-27,,,,,1027.0,,,,357.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-02-28,,,,,1054.0,,,,366.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-01,14295.0,,,,1081.0,0.5,,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-02,,,,,1026.0,,,,357.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-03,15793.0,,,,971.0,0.55,,,337.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-04,,,,,927.0,,,,322.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-05,,,,,897.0,,,,312.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-06,,,,,867.0,,,,301.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-07,,,,,838.0,,,,291.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-08,,,,,808.0,,,,281.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-09,,,,,820.0,,,,285.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-10,21613.0,,,,831.0,0.75,,,289.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-11,,,,,857.0,,,,298.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-12,23635.0,,,,883.0,0.82,,,307.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-13,,,,,1042.0,,,,362.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-14,,,,,1201.0,,,,417.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-15,,,,,1361.0,,,,473.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-16,,,,,1520.0,,,,528.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-17,33369.0,,,,1679.0,1.16,,,583.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-18,,,,,1960.0,,,,681.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-19,,,,,2240.0,,,,778.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-20,,,,,2386.0,,,,829.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-21,,,,,2533.0,,,,880.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-22,48229.0,,,,2679.0,1.68,,,931.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-23,51690.0,,,3461.0,2895.0,1.8,,,1006.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-24,53992.0,,,2302.0,2946.0,1.88,,,1024.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-25,59348.0,,,5356.0,3287.0,2.06,,,1142.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-26,62248.0,,,2900.0,3276.0,2.16,,,1138.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-27,64075.0,,,1827.0,3113.0,2.23,,,1082.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-28,78000.0,,,13925.0,4678.0,2.71,,,1626.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-29,,,,,7204.0,,,,2503.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-30,119321.0,,,,9662.0,4.15,,,3357.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-03-31,138846.0,,,19525.0,12122.0,4.82,,,4212.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-01,155463.0,,,16617.0,13731.0,5.4,,,4771.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-02,172486.0,,,17023.0,15748.0,5.99,,,5472.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-03,185496.0,,,13010.0,17346.0,6.45,,,6028.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-04,192882.0,,,7386.0,16412.0,6.7,,,5703.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-05,206708.0,,,13826.0,15435.0,7.18,,,5363.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-06,221588.0,,,14880.0,14610.0,7.7,,,5077.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-07,232379.0,,,10791.0,13362.0,8.07,,,4643.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-08,242542.0,,,10163.0,12440.0,8.43,,,4323.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-09,250676.0,,,8134.0,11170.0,8.71,,,3881.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-10,256810.0,,,6134.0,10188.0,8.92,,,3540.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-11,,,,,9898.0,,,,3439.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-12,267531.0,,,,8689.0,9.3,,,3019.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-13,281216.0,,,13685.0,8518.0,9.77,,,2960.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-14,,,,,8639.0,,,,3002.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-15,304488.0,,,,8849.0,10.58,,,3075.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-16,314622.0,,,10134.0,9135.0,10.93,,,3174.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-17,324840.0,,,10218.0,9719.0,11.29,,,3377.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-18,332905.0,,,8065.0,10105.0,11.57,,,3511.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-19,345934.0,,,13029.0,11200.0,12.02,,,3892.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-20,350000.0,,,4066.0,9826.0,12.16,,,3414.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-21,372075.0,,,22075.0,11318.0,12.93,,,3933.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-22,382998.0,,,10923.0,11216.0,13.31,,,3897.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-23,391351.0,,,8353.0,10961.0,13.6,,,3809.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-24,400064.0,,,8713.0,10746.0,13.9,,,3734.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-25,,,,,10205.0,,,,3546.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-26,408619.0,,,,8955.0,14.2,,,3112.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-27,416855.0,,,8236.0,9551.0,14.49,,,3319.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-28,433628.0,,,16773.0,8793.0,15.07,,,3055.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-29,453248.0,,,19620.0,10036.0,15.75,,,3487.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-04-30,476903.0,,,23655.0,12222.0,16.57,,,4247.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-01,494028.0,,,17125.0,13423.0,17.17,,,4664.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-02,,,,,14489.0,,,,5035.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-03,517501.0,,,,15555.0,17.98,,,5405.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-04,537387.0,,,19886.0,17219.0,18.67,,,5983.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-05,556584.0,,,19197.0,17565.0,19.34,,,6104.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-06,572226.0,,,15642.0,16997.0,19.88,,,5906.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-07,585693.0,,,13467.0,15541.0,20.35,,,5400.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-08,596766.0,,,11073.0,14677.0,20.74,,,5100.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-09,600000.0,,,3234.0,13462.0,20.85,,,4678.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-10,612959.0,,,12959.0,13637.0,21.3,,,4739.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-11,622507.0,440921.0,181586.0,9548.0,12160.0,21.63,15.32,6.31,4225.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-12,632676.0,444755.0,187921.0,10169.0,10870.0,21.98,15.45,6.53,3777.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-13,638338.0,445402.0,192936.0,5662.0,9445.0,22.18,15.48,6.7,3282.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-14,653330.0,448571.0,204759.0,14992.0,9662.0,22.7,15.59,7.12,3357.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-15,,,,,9355.0,,,,3251.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-16,,,,,10166.0,,,,3533.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-17,680083.0,456980.0,223103.0,,9589.0,23.63,15.88,7.75,3332.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-18,688947.0,460191.0,228756.0,8864.0,9491.0,23.94,15.99,7.95,3298.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-19,697811.0,463402.0,234409.0,8864.0,9305.0,24.25,16.1,8.15,3233.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-20,703743.0,466083.0,237660.0,5932.0,9344.0,24.45,16.2,8.26,3247.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-21,708846.0,469169.0,239677.0,5103.0,7931.0,24.63,16.3,8.33,2756.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-22,,,,,7212.0,,,,2506.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-23,716616.0,472840.0,243776.0,,6493.0,24.9,16.43,8.47,2256.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-24,725135.0,475237.0,249898.0,8519.0,6436.0,25.2,16.51,8.68,2236.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-25,,,,,6873.0,,,,2388.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-26,748986.0,479789.0,269197.0,,7311.0,26.03,16.67,9.35,2540.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-27,759043.0,481788.0,277255.0,10057.0,7900.0,26.38,16.74,9.63,2745.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-28,,,,,7798.0,,,,2710.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-29,,,,,7869.0,,,,2734.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-30,772204.0,485162.0,287042.0,,7941.0,26.83,16.86,9.97,2759.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
Albania,ALB,2021-05-31,776461.0,486128.0,290333.0,4257.0,7332.0,26.98,16.89,10.09,2548.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-776461-vaksinime/
